TransactionID,CustomerID,CreditAgreementID,TransactionDate,TransactionAmount,TransactionTypeID
32941,2180,2180,2023-12-30,3286541,1
32942,2180,2180,2023-12-30,16289,2
32943,2180,2180,2023-12-30,3966607,1
32944,2180,2180,2023-12-30,5437013,1
32945,2180,2180,2023-12-30,59275,3
32946,2181,2181,2023-06-09,51069,3
32947,2181,2181,2023-07-11,12100,4
32948,2181,2181,2023-12-29,10161,3
32949,2181,2181,2023-12-30,75400,2
32950,2181,2181,2023-12-30,61835,3
32951,2181,2181,2023-12-30,31637,3
32952,2181,2181,2023-12-30,104434,1
32953,2181,2181,2023-12-30,93054,1
32954,2181,2181,2023-12-30,113163,1
32955,2181,2181,2023-12-30,52781,4
32956,2181,2181,2023-12-30,54436,3
32957,2181,2181,2023-12-30,24310,1
32958,2181,2181,2023-12-30,17532,3
32959,2181,2181,2023-12-30,6778,2
32960,2182,2182,2023-10-16,1638667,1
32961,2182,2182,2023-10-29,65957,3
32962,2182,2182,2023-11-02,164879,1
32963,2182,2182,2023-11-12,1682396,1
32964,2182,2182,2023-12-21,1359578,1
32965,2182,2182,2023-12-26,62287,4
32966,2182,2182,2023-12-29,42457,4
32967,2182,2182,2023-12-29,16694,4
32968,2182,2182,2023-12-29,44108,2
32969,2182,2182,2023-12-29,660182,1
32970,2182,2182,2023-12-29,1386677,1
32971,2182,2182,2023-12-29,1254572,1
32972,2182,2182,2023-12-30,91145,2
32973,2182,2182,2023-12-30,33074,2
32974,2182,2182,2023-12-30,25769,2
32975,2182,2182,2023-12-30,31562,3
32976,2182,2182,2023-12-30,42690,4
32977,2182,2182,2023-12-30,1068636,1
32978,2182,2182,2023-12-30,996568,1
32979,2182,2182,2023-12-30,1101469,1
32980,2182,2182,2023-12-30,82144,3
32981,2183,2183,2023-09-30,95938,4
32982,2183,2183,2023-11-08,99774,4
32983,2183,2183,2023-11-27,61007,4
32984,2183,2183,2023-12-06,77333,2
32985,2183,2183,2023-12-12,77849,3
32986,2183,2183,2023-12-12,20993,2
32987,2183,2183,2023-12-26,20929,2
32988,2183,2183,2023-12-28,4679,4
32989,2184,2184,2023-09-19,60843,3
32990,2184,2184,2023-10-01,25127,4
32991,2184,2184,2023-12-06,71077,4
32992,2184,2184,2023-12-13,65878,2
32993,2184,2184,2023-12-30,74075,4
32994,2184,2184,2023-12-30,56670,3
32995,2184,2184,2023-12-30,54813,2
32996,2185,2185,2023-06-17,30068,4
32997,2185,2185,2023-09-19,76471,4
32998,2185,2185,2023-12-06,67709,4
32999,2185,2185,2023-12-18,36193,2
33000,2185,2185,2023-12-20,52608,3
33001,2185,2185,2023-12-28,945098,1
33002,2185,2185,2023-12-28,463852,1
33003,2185,2185,2023-12-30,14758,2
33004,2185,2185,2023-12-30,93057,2
33005,2185,2185,2023-12-30,41914,2
33006,2185,2185,2023-12-30,716965,1
33007,2185,2185,2023-12-30,13645,2
33008,2185,2185,2023-12-30,60925,3
33009,2185,2185,2023-12-30,82543,3
33010,2185,2185,2023-12-30,52963,4
33011,2185,2185,2023-12-30,321856,1
33012,2185,2185,2023-12-30,51716,2
33013,2185,2185,2023-12-30,44107,3
33014,2185,2185,2023-12-30,55980,4
33015,2185,2185,2023-12-30,532155,1
33016,2185,2185,2023-12-30,670604,1
33017,2185,2185,2023-12-30,93846,4
33018,2185,2185,2023-12-30,70874,2
33019,2185,2185,2023-12-30,94509,2
33020,2185,2185,2023-12-30,15549,2
33021,2185,2185,2023-12-30,133512,1
33022,2185,2185,2023-12-30,17362,2
33023,2185,2185,2023-12-30,204569,1
33024,2185,2185,2023-12-30,89480,4
33025,2185,2185,2023-12-30,440796,1
33026,2185,2185,2023-12-30,52470,3
33027,2185,2185,2023-12-30,76336,1
33028,2185,2185,2023-12-30,78464,4
33029,2185,2185,2023-12-30,72033,4
33030,2185,2185,2023-12-30,84831,4
33031,2185,2185,2023-12-30,45463,3
33032,2185,2185,2023-12-30,170534,1
33033,2185,2185,2023-12-30,90435,1
33034,2185,2185,2023-12-30,92875,2
33035,2185,2185,2023-12-30,39633,4
33036,2185,2185,2023-12-30,14699,3
33037,2186,2186,2023-12-25,40852,4
33038,2186,2186,2023-12-29,68679,3
33039,2186,2186,2023-12-30,26128,3
33040,2186,2186,2023-12-30,2895,4
33041,2187,2187,2023-07-18,980926,1
33042,2187,2187,2023-09-10,11468,2
33043,2187,2187,2023-12-01,85693,3
33044,2187,2187,2023-12-24,98827,3
33045,2187,2187,2023-12-27,91127,2
33046,2187,2187,2023-12-30,65545,2
33047,2187,2187,2023-12-30,42382,2
33048,2187,2187,2023-12-30,65741,2
33049,2187,2187,2023-12-30,70758,4
33050,2187,2187,2023-12-30,32155,4
33051,2187,2187,2023-12-30,152306,1
33052,2187,2187,2023-12-30,949525,1
33053,2187,2187,2023-12-30,919598,1
33054,2187,2187,2023-12-30,56439,2
33055,2187,2187,2023-12-30,20175,4
33056,2187,2187,2023-12-30,44584,3
33057,2187,2187,2023-12-30,89991,2
33058,2187,2187,2023-12-30,464635,1
33059,2187,2187,2023-12-30,40627,3
33060,2187,2187,2023-12-30,47707,4
33061,2187,2187,2023-12-30,2492070,1
33062,2187,2187,2023-12-30,55345,2
33063,2187,2187,2023-12-30,66876,4
33064,2187,2187,2023-12-30,66389,3
33065,2187,2187,2023-12-30,26854,3
33066,2187,2187,2023-12-30,90073,3
33067,2187,2187,2023-12-30,72352,4
33068,2188,2188,2022-08-24,75930,1
33069,2188,2188,2022-12-02,13661,3
33070,2188,2188,2023-01-22,35519,2
33071,2188,2188,2023-08-11,20416,4
33072,2188,2188,2023-12-18,40178,3
33073,2188,2188,2023-12-27,56306,3
33074,2188,2188,2023-12-28,42368,4
33075,2188,2188,2023-12-30,16763,4
33076,2188,2188,2023-12-30,12004,2
33077,2188,2188,2023-12-30,79482,2
33078,2188,2188,2023-12-30,15927,2
33079,2188,2188,2023-12-30,11230,2
33080,2188,2188,2023-12-30,331,2
33081,2189,2189,2022-06-23,37445,3
33082,2189,2189,2023-05-18,1623501,1
33083,2189,2189,2023-12-01,80903,3
33084,2189,2189,2023-12-11,701454,1
33085,2189,2189,2023-12-18,85749,3
33086,2189,2189,2023-12-25,1751057,1
33087,2189,2189,2023-12-29,1299624,1
33088,2189,2189,2023-12-29,40398,3
33089,2190,2190,2023-07-08,14752,3
33090,2190,2190,2023-08-17,2122367,1
33091,2190,2190,2023-08-29,63074,4
33092,2190,2190,2023-10-21,45298,2
33093,2190,2190,2023-10-30,1843480,1
33094,2190,2190,2023-12-27,88993,1
33095,2190,2190,2023-12-29,2448986,1
33096,2190,2190,2023-12-29,2633828,1
33097,2190,2190,2023-12-30,1928157,1
33098,2190,2190,2023-12-30,1860023,1
33099,2190,2190,2023-12-30,18053,3
33100,2191,2191,2023-01-01,18346,3
33101,2191,2191,2023-10-14,355576,1
33102,2191,2191,2023-11-20,33335,4
33103,2191,2191,2023-12-05,48273,2
33104,2191,2191,2023-12-13,77060,2
33105,2191,2191,2023-12-17,15619,4
33106,2191,2191,2023-12-23,330619,1
33107,2191,2191,2023-12-26,235361,1
33108,2191,2191,2023-12-27,43110,3
33109,2191,2191,2023-12-27,48446,2
33110,2191,2191,2023-12-30,53107,4
33111,2191,2191,2023-12-30,52918,4
33112,2191,2191,2023-12-30,79568,2
33113,2191,2191,2023-12-30,50766,3
33114,2191,2191,2023-12-30,66435,2
33115,2191,2191,2023-12-30,8849,3
33116,2192,2192,2022-10-20,41533,2
33117,2192,2192,2023-05-07,83380,4
33118,2192,2192,2023-10-15,94845,1
33119,2192,2192,2023-12-20,115457,1
33120,2192,2192,2023-12-26,67877,4
33121,2192,2192,2023-12-27,41645,3
33122,2192,2192,2023-12-30,18161,4
33123,2192,2192,2023-12-30,10508,2
33124,2192,2192,2023-12-30,1112,4
33125,2193,2193,2022-05-25,24935,2
33126,2193,2193,2023-09-24,60330,4
33127,2193,2193,2023-11-28,153995,1
33128,2193,2193,2023-12-26,95836,3
33129,2193,2193,2023-12-28,72827,2
33130,2193,2193,2023-12-28,804383,1
33131,2193,2193,2023-12-28,94584,4
33132,2193,2193,2023-12-29,387375,1
33133,2193,2193,2023-12-30,45611,2
33134,2193,2193,2023-12-30,18705,3
33135,2193,2193,2023-12-30,681630,1
33136,2193,2193,2023-12-30,45700,3
33137,2194,2194,2023-03-03,92419,3
33138,2194,2194,2023-09-11,68099,3
33139,2194,2194,2023-11-19,360263,1
33140,2194,2194,2023-12-12,40547,4
33141,2194,2194,2023-12-13,68750,4
33142,2194,2194,2023-12-20,22723,2
33143,2194,2194,2023-12-23,62756,4
33144,2194,2194,2023-12-30,42418,2
33145,2194,2194,2023-12-30,213305,1
33146,2195,2195,2023-11-14,69186,4
33147,2195,2195,2023-11-15,96893,3
33148,2195,2195,2023-12-24,1052656,1
33149,2195,2195,2023-12-28,27847,4
33150,2195,2195,2023-12-30,88873,2
33151,2195,2195,2023-12-30,43081,4
33152,2195,2195,2023-12-30,21524,2
33153,2195,2195,2023-12-30,62824,3
33154,2195,2195,2023-12-30,63847,3
33155,2195,2195,2023-12-30,500141,1
33156,2195,2195,2023-12-30,68707,2
33157,2195,2195,2023-12-30,60063,4
33158,2195,2195,2023-12-30,80283,4
33159,2195,2195,2023-12-30,90257,3
33160,2195,2195,2023-12-30,76131,4
33161,2195,2195,2023-12-30,175306,1
33162,2195,2195,2023-12-30,299572,1
33163,2195,2195,2023-12-30,243436,1
33164,2195,2195,2023-12-30,42794,3
33165,2196,2196,2023-12-29,79114,4
33166,2196,2196,2023-12-29,57614,4
33167,2196,2196,2023-12-30,15411,2
33168,2196,2196,2023-12-30,43154,4
33169,2196,2196,2023-12-30,92990,2
33170,2196,2196,2023-12-30,59338,2
33171,2196,2196,2023-12-30,44800,3
33172,2196,2196,2023-12-30,92909,4
33173,2197,2197,2023-01-21,71394,4
33174,2197,2197,2023-04-05,62884,3
33175,2197,2197,2023-06-19,376543,1
33176,2197,2197,2023-10-18,76091,3
33177,2197,2197,2023-12-21,34549,4
33178,2197,2197,2023-12-23,74757,2
33179,2197,2197,2023-12-25,30382,2
33180,2197,2197,2023-12-26,93440,1
33181,2197,2197,2023-12-26,85424,3
33182,2197,2197,2023-12-27,79382,2
33183,2197,2197,2023-12-28,25826,2
33184,2197,2197,2023-12-28,10112,3
33185,2197,2197,2023-12-28,8341,4
33186,2198,2198,2023-03-02,1375269,1
33187,2198,2198,2023-04-28,81801,4
33188,2198,2198,2023-11-27,2734315,1
33189,2198,2198,2023-12-13,70992,4
33190,2198,2198,2023-12-20,13876,4
33191,2198,2198,2023-12-29,31572,4
33192,2198,2198,2023-12-30,64406,2
33193,2198,2198,2023-12-30,69335,3
33194,2198,2198,2023-12-30,189363,1
33195,2198,2198,2023-12-30,33955,2
33196,2198,2198,2023-12-30,39031,4
33197,2198,2198,2023-12-30,50486,4
33198,2198,2198,2023-12-30,33063,3
33199,2198,2198,2023-12-30,32148,4
33200,2198,2198,2023-12-30,74365,2
33201,2198,2198,2023-12-30,69972,2
33202,2198,2198,2023-12-30,93579,4
33203,2198,2198,2023-12-30,906658,1
33204,2198,2198,2023-12-30,34875,3
33205,2198,2198,2023-12-30,199963,1
33206,2198,2198,2023-12-30,55334,4
33207,2198,2198,2023-12-30,62037,4
33208,2198,2198,2023-12-30,989874,1
33209,2198,2198,2023-12-30,93503,2
33210,2198,2198,2023-12-30,74049,3
33211,2198,2198,2023-12-30,1502043,1
33212,2198,2198,2023-12-30,51726,2
33213,2198,2198,2023-12-30,14975,2
33214,2198,2198,2023-12-30,43314,4
33215,2198,2198,2023-12-30,2265360,1
33216,2198,2198,2023-12-30,84161,4
33217,2198,2198,2023-12-30,65891,4
33218,2199,2199,2023-10-15,63174,2
33219,2199,2199,2023-11-07,61216,1
33220,2199,2199,2023-11-16,97713,2
33221,2199,2199,2023-12-17,24562,2
33222,2199,2199,2023-12-18,13925,2
33223,2199,2199,2023-12-24,11122,2
33224,2199,2199,2023-12-25,2232,3
33225,2200,2200,2023-12-14,20436,2
33226,2200,2200,2023-12-14,34753,2
33227,2200,2200,2023-12-25,11290,4
33228,2200,2200,2023-12-26,60150,3
33229,2200,2200,2023-12-28,5977,3
33230,2201,2201,2022-10-14,39564,2
33231,2201,2201,2023-04-20,61855,3
33232,2201,2201,2023-08-30,23590,4
33233,2201,2201,2023-09-23,96098,3
33234,2201,2201,2023-10-28,21153,2
33235,2201,2201,2023-11-09,48496,3
33236,2201,2201,2023-12-13,56192,2
33237,2201,2201,2023-12-29,90313,3
33238,2201,2201,2023-12-29,43988,2
33239,2201,2201,2023-12-29,30373,2
33240,2201,2201,2023-12-29,86283,2
33241,2201,2201,2023-12-29,99721,3
33242,2201,2201,2023-12-29,96744,3
33243,2201,2201,2023-12-29,22877,3
33244,2201,2201,2023-12-30,98039,2
33245,2201,2201,2023-12-30,4968982,1
33246,2202,2202,2023-01-07,12144,4
33247,2202,2202,2023-04-20,44638,2
33248,2202,2202,2023-09-27,57042,3
33249,2202,2202,2023-10-17,99280,3
33250,2202,2202,2023-12-04,25918,4
33251,2202,2202,2023-12-21,76251,2
33252,2202,2202,2023-12-24,18963,2
33253,2202,2202,2023-12-28,70767,3
33254,2202,2202,2023-12-29,78101,3
33255,2202,2202,2023-12-30,18864,3
33256,2202,2202,2023-12-30,16415,2
33257,2202,2202,2023-12-30,46575,4
33258,2202,2202,2023-12-30,76972,4
33259,2202,2202,2023-12-30,42287,2
33260,2202,2202,2023-12-30,251559,1
33261,2202,2202,2023-12-30,237886,1
33262,2202,2202,2023-12-30,99427,2
33263,2202,2202,2023-12-30,76589,3
33264,2202,2202,2023-12-30,32681,3
33265,2203,2203,2023-10-10,74447,3
33266,2203,2203,2023-11-02,303323,1
33267,2203,2203,2023-12-15,55004,2
33268,2203,2203,2023-12-26,74470,4
33269,2203,2203,2023-12-26,46659,3
33270,2203,2203,2023-12-29,62654,3
33271,2203,2203,2023-12-30,84744,3
33272,2203,2203,2023-12-30,16790,3
33273,2203,2203,2023-12-30,25101,2
33274,2203,2203,2023-12-30,1234,2
33275,2204,2204,2023-07-10,60763,4
33276,2204,2204,2023-12-14,82335,3
33277,2204,2204,2023-12-21,855635,1
33278,2204,2204,2023-12-21,45655,2
33279,2204,2204,2023-12-27,27880,2
33280,2204,2204,2023-12-27,42414,2
33281,2204,2204,2023-12-29,131832,1
33282,2204,2204,2023-12-30,59359,4
33283,2204,2204,2023-12-30,199842,1
33284,2204,2204,2023-12-30,40428,2
33285,2204,2204,2023-12-30,66020,2
33286,2204,2204,2023-12-30,33998,4
33287,2204,2204,2023-12-30,602750,1
33288,2204,2204,2023-12-30,235068,1
33289,2205,2205,2023-06-27,73845,4
33290,2205,2205,2023-10-02,64450,3
33291,2205,2205,2023-11-16,73005,3
33292,2205,2205,2023-12-09,37760,3
33293,2205,2205,2023-12-20,49130,2
33294,2205,2205,2023-12-22,1633946,1
33295,2205,2205,2023-12-27,16389,4
33296,2205,2205,2023-12-28,69051,2
33297,2205,2205,2023-12-30,65582,4
33298,2205,2205,2023-12-30,141093,1
33299,2205,2205,2023-12-30,2027974,1
33300,2205,2205,2023-12-30,24979,4
33301,2205,2205,2023-12-30,93554,2
33302,2205,2205,2023-12-30,1618451,1
33303,2205,2205,2023-12-30,32701,2
33304,2205,2205,2023-12-30,478516,1
33305,2205,2205,2023-12-30,33706,2
33306,2205,2205,2023-12-30,40402,2
33307,2205,2205,2023-12-30,59403,2
33308,2205,2205,2023-12-30,51610,2
33309,2205,2205,2023-12-30,55819,4
33310,2205,2205,2023-12-30,53121,2
33311,2205,2205,2023-12-30,26281,3
33312,2205,2205,2023-12-30,89470,3
33313,2205,2205,2023-12-30,91008,2
33314,2205,2205,2023-12-30,84499,2
33315,2205,2205,2023-12-30,27913,2
33316,2205,2205,2023-12-30,1682252,1
33317,2205,2205,2023-12-30,27155,2
33318,2205,2205,2023-12-30,28136,2
33319,2205,2205,2023-12-30,74899,2
33320,2205,2205,2023-12-30,66013,2
33321,2205,2205,2023-12-30,96481,3
33322,2205,2205,2023-12-30,89645,4
33323,2205,2205,2023-12-30,72511,4
33324,2205,2205,2023-12-30,17394,3
33325,2205,2205,2023-12-30,79405,3
33326,2205,2205,2023-12-30,89613,3
33327,2205,2205,2023-12-30,812941,1
33328,2205,2205,2023-12-30,59777,1
33329,2205,2205,2023-12-30,28993,3
33330,2205,2205,2023-12-30,87170,4
33331,2205,2205,2023-12-30,917404,1
33332,2205,2205,2023-12-30,72157,4
33333,2205,2205,2023-12-30,52439,4
33334,2205,2205,2023-12-30,37431,4
33335,2205,2205,2023-12-30,71549,2
33336,2205,2205,2023-12-30,47656,2
33337,2205,2205,2023-12-30,81930,4
33338,2205,2205,2023-12-30,44257,4
33339,2205,2205,2023-12-30,489236,1
33340,2205,2205,2023-12-30,166334,1
33341,2206,2206,2023-12-21,40656,4
33342,2206,2206,2023-12-25,63376,2
33343,2206,2206,2023-12-26,56556,2
33344,2206,2206,2023-12-27,19370,4
33345,2206,2206,2023-12-30,89602,3
33346,2206,2206,2023-12-30,27037,3
33347,2206,2206,2023-12-30,42484,3
33348,2206,2206,2023-12-30,54809,4
33349,2206,2206,2023-12-30,66206,2
33350,2206,2206,2023-12-30,15185,3
33351,2206,2206,2023-12-30,3251824,1
33352,2206,2206,2023-12-30,55487,4
33353,2206,2206,2023-12-30,881429,1
33354,2206,2206,2023-12-30,52849,3
33355,2206,2206,2023-12-30,11110,2
33356,2206,2206,2023-12-30,86722,4
33357,2207,2207,2022-12-29,38714,2
33358,2207,2207,2023-01-23,11184,2
33359,2207,2207,2023-10-01,36809,3
33360,2207,2207,2023-12-18,22115,4
33361,2207,2207,2023-12-27,97085,1
33362,2207,2207,2023-12-30,17269,2
33363,2207,2207,2023-12-30,64700,2
33364,2207,2207,2023-12-30,18661,2
33365,2208,2208,2023-09-05,38205,4
33366,2208,2208,2023-11-12,30374,4
33367,2208,2208,2023-12-27,14597,4
33368,2208,2208,2023-12-27,70157,2
33369,2208,2208,2023-12-27,500033,1
33370,2208,2208,2023-12-27,44640,2
33371,2208,2208,2023-12-30,79106,4
33372,2209,2209,2023-12-08,97280,2
33373,2209,2209,2023-12-22,286230,1
33374,2209,2209,2023-12-29,37410,2
33375,2209,2209,2023-12-30,35618,4
33376,2209,2209,2023-12-30,440932,1
33377,2209,2209,2023-12-30,65437,3
33378,2209,2209,2023-12-30,71660,2
33379,2209,2209,2023-12-30,40276,2
33380,2209,2209,2023-12-30,206627,1
33381,2209,2209,2023-12-30,45669,4
33382,2209,2209,2023-12-30,138354,1
33383,2209,2209,2023-12-30,43248,3
33384,2209,2209,2023-12-30,71254,4
33385,2209,2209,2023-12-30,53016,1
33386,2209,2209,2023-12-30,67790,1
33387,2209,2209,2023-12-30,46148,3
33388,2209,2209,2023-12-30,15704,4
33389,2209,2209,2023-12-30,44881,2
33390,2209,2209,2023-12-30,351,1
33391,2209,2209,2023-12-30,351,3
33392,2210,2210,2023-12-06,95257,2
33393,2210,2210,2023-12-16,84433,3
33394,2210,2210,2023-12-19,19615,3
33395,2210,2210,2023-12-21,87458,3
33396,2210,2210,2023-12-26,42026,3
33397,2210,2210,2023-12-26,20415,4
33398,2210,2210,2023-12-28,65670,2
33399,2210,2210,2023-12-30,93114,2
33400,2210,2210,2023-12-30,403289,1
33401,2210,2210,2023-12-30,85804,3
33402,2210,2210,2023-12-30,85519,3
33403,2210,2210,2023-12-30,13715,3
33404,2210,2210,2023-12-30,78863,4
33405,2210,2210,2023-12-30,29045,4
33406,2210,2210,2023-12-30,36218,3
33407,2210,2210,2023-12-30,14717,3
33408,2210,2210,2023-12-30,543403,1
33409,2210,2210,2023-12-30,28149,4
33410,2211,2211,2023-12-29,257277,1
33411,2211,2211,2023-12-30,31456,3
33412,2211,2211,2023-12-30,15674,3
33413,2211,2211,2023-12-30,247974,1
33414,2211,2211,2023-12-30,164312,1
33415,2211,2211,2023-12-30,82761,2
33416,2211,2211,2023-12-30,273499,1
33417,2211,2211,2023-12-30,79102,1
33418,2212,2212,2023-06-26,73428,4
33419,2212,2212,2023-11-07,2000128,1
33420,2212,2212,2023-12-15,75929,3
33421,2212,2212,2023-12-16,20512,3
33422,2212,2212,2023-12-25,63745,4
33423,2212,2212,2023-12-25,26160,3
33424,2212,2212,2023-12-27,25929,2
33425,2212,2212,2023-12-28,1621378,1
33426,2212,2212,2023-12-30,2686409,1
33427,2212,2212,2023-12-30,71232,3
33428,2212,2212,2023-12-30,84793,3
33429,2212,2212,2023-12-30,58187,2
33430,2212,2212,2023-12-30,83595,4
33431,2212,2212,2023-12-30,57465,4
33432,2212,2212,2023-12-30,68572,2
33433,2212,2212,2023-12-30,31395,2
33434,2212,2212,2023-12-30,39679,3
33435,2212,2212,2023-12-30,69409,4
33436,2212,2212,2023-12-30,58996,3
33437,2212,2212,2023-12-30,1855706,1
33438,2212,2212,2023-12-30,91699,3
33439,2213,2213,2023-10-01,478427,1
33440,2213,2213,2023-10-13,77114,2
33441,2213,2213,2023-11-15,37307,3
33442,2213,2213,2023-12-30,76070,2
33443,2213,2213,2023-12-30,42674,3
33444,2213,2213,2023-12-30,132486,1
33445,2213,2213,2023-12-30,65343,4
33446,2213,2213,2023-12-30,77538,2
33447,2213,2213,2023-12-30,91999,4
33448,2213,2213,2023-12-30,58993,3
33449,2213,2213,2023-12-30,42151,2
33450,2213,2213,2023-12-30,10996,3
33451,2213,2213,2023-12-30,2037,1
33452,2213,2213,2023-12-30,2037,3
33453,2214,2214,2023-11-08,71022,3
33454,2214,2214,2023-12-05,50625,4
33455,2214,2214,2023-12-14,52225,4
33456,2214,2214,2023-12-16,30955,3
33457,2214,2214,2023-12-29,70675,4
33458,2214,2214,2023-12-30,82365,3
33459,2214,2214,2023-12-30,56837,2
33460,2214,2214,2023-12-30,534304,1
33461,2214,2214,2023-12-30,53074,3
33462,2214,2214,2023-12-30,23164,4
33463,2215,2215,2023-12-26,92950,2
33464,2215,2215,2023-12-27,73573,4
33465,2215,2215,2023-12-30,44518,2
33466,2215,2215,2023-12-30,25161,4
33467,2215,2215,2023-12-30,12930,4
33468,2215,2215,2023-12-30,53010,3
33469,2215,2215,2023-12-30,53101,3
33470,2215,2215,2023-12-30,7495576,1
33471,2215,2215,2023-12-30,19163,4
33472,2215,2215,2023-12-30,33642,2
33473,2215,2215,2023-12-30,75692,4
33474,2215,2215,2023-12-30,23762,3
33475,2215,2215,2023-12-30,41116,2
33476,2215,2215,2023-12-30,16451,4
33477,2215,2215,2023-12-30,57825,3
33478,2215,2215,2023-12-30,16958,2
33479,2215,2215,2023-12-30,24915,3
33480,2215,2215,2023-12-30,59342,3
33481,2215,2215,2023-12-30,47719,3
33482,2216,2216,2023-07-19,30966,3
33483,2216,2216,2023-08-13,57234,3
33484,2216,2216,2023-11-29,47154,2
33485,2216,2216,2023-12-15,85929,3
33486,2216,2216,2023-12-30,97214,2
33487,2216,2216,2023-12-30,36136,2
33488,2216,2216,2023-12-30,62778,2
33489,2216,2216,2023-12-30,74672,2
33490,2217,2217,2022-11-15,150430,1
33491,2217,2217,2023-01-18,98224,4
33492,2217,2217,2023-08-24,34266,4
33493,2217,2217,2023-08-24,22909,1
33494,2217,2217,2023-12-03,20883,2
33495,2217,2217,2023-12-19,2026,1
33496,2217,2217,2023-12-28,2026,1
33497,2217,2217,2023-12-30,2026,2
33498,2218,2218,2023-05-13,69940,4
33499,2218,2218,2023-08-09,2050713,1
33500,2218,2218,2023-11-05,56933,3
33501,2218,2218,2023-11-14,47981,4
33502,2218,2218,2023-11-24,86655,2
33503,2218,2218,2023-12-08,17900,4
33504,2218,2218,2023-12-19,2369359,1
33505,2218,2218,2023-12-24,493633,1
33506,2218,2218,2023-12-24,59965,2
33507,2218,2218,2023-12-29,1320625,1
33508,2218,2218,2023-12-29,51042,2
33509,2218,2218,2023-12-30,90566,4
33510,2218,2218,2023-12-30,68681,4
33511,2218,2218,2023-12-30,97464,2
33512,2218,2218,2023-12-30,34319,4
33513,2219,2219,2023-12-04,73102,3
33514,2219,2219,2023-12-24,63649,3
33515,2219,2219,2023-12-25,446489,1
33516,2219,2219,2023-12-29,22433,2
33517,2219,2219,2023-12-29,593809,1
33518,2219,2219,2023-12-29,65603,2
33519,2219,2219,2023-12-30,52673,3
33520,2219,2219,2023-12-30,58776,3
33521,2219,2219,2023-12-30,12390,3
33522,2219,2219,2023-12-30,64325,2
33523,2219,2219,2023-12-30,44936,2
33524,2219,2219,2023-12-30,39759,2
33525,2219,2219,2023-12-30,31973,2
33526,2219,2219,2023-12-30,69733,3
33527,2219,2219,2023-12-30,57588,2
33528,2219,2219,2023-12-30,98691,3
33529,2220,2220,2022-08-12,885685,1
33530,2220,2220,2022-10-13,42996,4
33531,2220,2220,2022-12-10,625337,1
33532,2220,2220,2023-06-03,95751,3
33533,2220,2220,2023-12-16,37989,4
33534,2220,2220,2023-12-20,285086,1
33535,2220,2220,2023-12-30,95593,2
33536,2220,2220,2023-12-30,67929,3
33537,2220,2220,2023-12-30,366804,1
33538,2220,2220,2023-12-30,354429,1
33539,2220,2220,2023-12-30,32398,3
33540,2220,2220,2023-12-30,23026,4
33541,2220,2220,2023-12-30,99781,2
33542,2220,2220,2023-12-30,463108,1
33543,2220,2220,2023-12-30,78737,4
33544,2220,2220,2023-12-30,36439,2
33545,2220,2220,2023-12-30,448038,1
33546,2220,2220,2023-12-30,29247,2
33547,2220,2220,2023-12-30,59188,4
33548,2220,2220,2023-12-30,256355,1
33549,2220,2220,2023-12-30,717515,1
33550,2220,2220,2023-12-30,66598,2
33551,2220,2220,2023-12-30,300528,1
33552,2220,2220,2023-12-30,23989,4
33553,2220,2220,2023-12-30,92169,4
33554,2220,2220,2023-12-30,50983,4
33555,2220,2220,2023-12-30,67861,3
33556,2220,2220,2023-12-30,160991,1
33557,2220,2220,2023-12-30,73372,4
33558,2220,2220,2023-12-30,73055,3
33559,2221,2221,2023-04-21,44599,4
33560,2221,2221,2023-04-26,120521,1
33561,2221,2221,2023-06-20,45003,2
33562,2221,2221,2023-07-21,16764,3
33563,2221,2221,2023-12-14,89493,3
33564,2221,2221,2023-12-26,56281,2
33565,2221,2221,2023-12-27,58350,2
33566,2221,2221,2023-12-30,78727,3
33567,2221,2221,2023-12-30,68921,4
33568,2221,2221,2023-12-30,15119,3
33569,2221,2221,2023-12-30,99769,3
33570,2221,2221,2023-12-30,36083,2
33571,2221,2221,2023-12-30,78050,3
33572,2221,2221,2023-12-30,52193,2
33573,2221,2221,2023-12-30,84968,4
33574,2221,2221,2023-12-30,21818,4
33575,2221,2221,2023-12-30,213603,1
33576,2221,2221,2023-12-30,57721,3
33577,2221,2221,2023-12-30,63719,4
33578,2221,2221,2023-12-30,75300,1
33579,2221,2221,2023-12-30,85084,3
33580,2221,2221,2023-12-30,24887,2
33581,2221,2221,2023-12-30,4589,4
33582,2222,2222,2023-02-11,52407,4
33583,2222,2222,2023-12-17,17061,3
33584,2222,2222,2023-12-30,38437,1
33585,2222,2222,2023-12-30,18545,2
33586,2222,2222,2023-12-30,19892,1
33587,2222,2222,2023-12-30,15321,4
33588,2222,2222,2023-12-30,4571,2
33589,2223,2223,2022-06-22,35882,3
33590,2223,2223,2022-11-10,509210,1
33591,2223,2223,2023-11-24,55729,4
33592,2223,2223,2023-12-25,63733,2
33593,2223,2223,2023-12-28,490491,1
33594,2223,2223,2023-12-29,60184,3
33595,2223,2223,2023-12-30,15429,2
33596,2223,2223,2023-12-30,411384,1
33597,2223,2223,2023-12-30,458199,1
33598,2223,2223,2023-12-30,282693,1
33599,2223,2223,2023-12-30,49083,4
33600,2223,2223,2023-12-30,98229,3
33601,2223,2223,2023-12-30,26243,3
33602,2223,2223,2023-12-30,216149,1
