CustomerID,CustomerTypeID,Name,DateOfBirth,RegistrationDate,TIN,ContactInfo
1943,2,Дементьев Лимитед,,2023-02-01,6762363089,82897899789
1944,2,Почта России,,2021-09-09,6867835596,8 (990) 609-29-99
1945,2,"АО «Волкова, Белов и Брагин»",,2024-11-14,3767380558,+7 (884) 847-88-61
1946,2,РАО «Владимирова»,,2020-07-25,0606254148,8 (335) 937-41-90
1947,2,РАО «Гусев-Алексеев»,,2022-11-06,7251832198,8 124 058 5996
1948,2,УГС,,2022-12-29,8257412096,8 623 143 7433
1949,2,РАО «Калинина-Кошелев»,,2020-02-10,2241831319,8 (717) 258-9307
1950,2,ЗАО «Денисова»,,2020-01-05,2937043230,+7 (499) 434-52-91
1951,2,ООО «Сергеев-Шарапова»,,2023-09-16,0439632486,+7 (836) 225-3778
1952,2,ОАО «Белякова»,,2023-07-13,2058181319,+7 (797) 849-1118
1953,2,РАО «Воронцова Кириллова»,,2022-10-24,2499856773,+72720543412
1954,2,Захаров и партнеры,,2024-11-22,5697173823,8 (542) 343-0884
1955,2,Независимая нефтегазовая компания,,2021-11-23,4067837463,+7 950 406 6826
1956,2,ОАО «Максимова Ефремов»,,2024-11-21,5741040536,8 910 227 18 01
1957,2,Пестова и партнеры,,2020-12-05,6576351255,8 822 327 72 65
1958,2,ООО «Мамонтова-Зыкова»,,2023-08-03,9298923648,+7 825 496 4567
1959,2,Архипова Групп,,2022-03-05,7822454899,8 349 877 02 44
1960,2,ООО «Моисеева Маслов»,,2021-08-26,7781120630,83468885591
1961,2,АО «Гордеев-Богданов»,,2022-08-26,4877875971,8 (097) 081-38-96
1962,2,РАО «Пономарев-Фокина»,,2020-09-13,0890804098,8 (821) 910-29-80
1963,2,"ИП «Фокина, Лобанов и Русаков»",,2022-04-10,9129419429,8 990 178 2713
1964,2,Комос Групп,,2021-02-26,1278557396,8 (173) 327-3600
1965,2,НПО «Зимина Коновалов»,,2020-07-03,9220436960,8 (586) 462-85-24
1966,2,НПО «Горбунова Гаврилова»,,2024-05-26,1899163933,8 (584) 980-7883
1967,2,Гусева Инкорпорэйтед,,2022-10-06,9059499611,+76622867780
1968,2,РАО «Шарапова»,,2023-07-31,9275971652,8 142 913 74 07
1969,2,РАО «Брагин»,,2022-12-12,7810630356,+75106709253
1970,2,"ЗАО «Авдеев, Костин и Быков»",,2022-08-13,4874667902,8 846 222 21 90
1971,2,Норникель,,2022-06-28,8297807206,+7 (042) 862-4916
1972,2,ЗАО «Ефремов-Кириллова»,,2024-03-23,6599110023,+7 151 943 22 84
1973,2,Л'Этуаль,,2021-07-30,5087013924,8 (201) 451-6036
1974,2,"ОАО «Федотов, Носкова и Блохин»",,2020-01-20,2430576103,+7 (531) 080-22-65
1975,2,Эссити (Essity),,2024-03-23,7569893643,8 (411) 680-27-05
1976,2,ИП «Большакова-Агафонова»,,2020-08-27,6009866170,+7 009 829 84 65
1977,2,"НПО «Харитонов, Жуков и Петухова»",,2020-06-05,8481324602,+7 158 982 58 29
1978,2,РАО «Логинов-Антонов»,,2020-03-28,2414723865,8 467 745 47 90
1979,2,Уральские авиалинии,,2022-05-29,5715011296,+7 327 807 1134
1980,2,РАО «Кошелев Богданов»,,2022-06-20,5190104974,8 (737) 800-3950
1981,2,Компания Газ-Альянс,,2024-08-16,2525299419,89246958738
1982,2,"НПО «Емельянов, Мельников и Беспалов»",,2024-05-30,7342272874,+7 104 316 65 79
1983,2,ОАО «Елисеева»,,2022-11-25,1493392361,+7 (129) 147-5777
1984,2,ИП «Денисова»,,2023-07-15,4911915673,8 (844) 760-01-03
1985,2,ОАО «Меркушев»,,2024-06-12,3637078836,+7 760 797 1801
1986,2,"РАО «Русаков, Кузьмин и Поляков»",,2021-05-18,1707421559,8 183 093 4068
1987,2,ЗАО «Доронин Орлов»,,2022-03-25,4685208597,+7 (427) 413-2308
1988,2,ООО «Селиверстов Аксенова»,,2024-06-07,0449588275,+7 (249) 826-8156
1989,2,РАО «Гущина»,,2024-07-17,4306783451,8 (250) 876-64-95
1990,2,НПО «Владимирова»,,2023-12-19,8378318676,85410323595
1991,2,"РАО «Федотов, Осипова и Фомин»",,2024-05-04,2047001250,+71148038725
1992,2,ИП «Щербаков Сафонова»,,2022-06-09,1192635099,+7 790 403 05 24
1993,2,ЗАО «Медведев»,,2021-08-25,9241162212,+75778189186
1994,2,Компания Металл Профиль,,2022-05-17,9082096811,+7 (292) 827-08-11
1995,2,НПО «Крылова Костина»,,2022-01-22,0351453909,80283526666
1996,2,Вольво Восток (AB Volvo),,2024-10-05,9027122115,+7 (772) 417-2932
1997,2,ЗАО «Кулакова-Ефимов»,,2021-04-16,0222500170,+7 249 784 09 57
1998,2,ИП «Уварова-Мишина»,,2022-10-25,8930385323,8 (189) 025-97-35
1999,2,ОАО «Терентьев»,,2021-07-02,4960899921,8 (680) 402-39-05
2000,2,Новиков Групп,,2021-12-17,1654825227,+7 (114) 594-6916
2001,2,АО «Попов»,,2021-08-09,2144053688,8 373 581 72 67
2002,2,АО «Никитина Михеев»,,2022-01-02,6716874427,+7 001 681 5924
2003,2,"НПО «Колесников, Петухов и Колобова»",,2022-12-04,7651739316,80076097420
2004,2,Л'Этуаль,,2021-08-03,7854809287,+7 939 921 6312
2005,2,ООО «Гордеева-Коновалов»,,2023-08-30,5185181155,+7 (896) 048-9450
2006,2,ЗАО «Белова Быкова»,,2024-05-14,4156354757,+7 (826) 607-60-30
2007,2,Васильева Лимитед,,2021-01-14,0555843791,8 689 430 40 30
2008,2,ООО «Ермаков-Калашникова»,,2021-07-25,6541473005,+7 (596) 108-20-90
2009,2,НПО «Власов Гурьев»,,2021-09-09,6533046602,8 313 971 1360
2010,2,ООО «Семенов Петрова»,,2023-06-03,0359794530,8 (050) 321-72-80
2011,2,НПО «Смирнова-Артемьев»,,2022-09-15,2386747861,+70851570201
2012,2,Петропавловск,,2020-03-18,8016204477,8 (438) 986-9175
2013,2,ЗАО «Мартынов Громова»,,2023-09-21,4111825170,81069609550
2014,2,"ИП «Лукина, Захаров и Копылов»",,2023-01-21,1995604281,8 839 675 62 50
2015,2,171 Меридиан,,2023-08-14,1417291146,+7 (279) 264-2854
2016,2,Зиновьев Инкорпорэйтед,,2023-11-30,4335212533,+7 (006) 350-36-35
2017,2,АО «Ефремов»,,2024-10-13,8838624731,8 (871) 339-1603
2018,2,НПО «Рябов Федотова»,,2020-05-17,2912785430,80997460670
2019,2,Русал,,2024-06-18,5351216456,+7 273 033 60 73
2020,2,РАО «Большаков-Кондратьева»,,2020-06-09,6738848438,+7 154 693 15 40
2021,2,ОАО «Комаров Орехова»,,2023-04-12,2023138954,8 450 676 1469
2022,2,НПО «Ситникова»,,2023-05-05,5741581895,8 (300) 815-2520
2023,2,Центр финансовых технологий,,2021-09-01,7328925793,8 341 050 9222
2024,2,ООО «Гурьев»,,2024-03-05,6032841504,84846728749
2025,2,ОАО «Иванова»,,2023-12-09,2153892432,8 (597) 676-95-40
2026,2,ИП «Савельева»,,2024-11-05,5963864541,+7 514 342 78 70
2027,2,"ОАО «Буров, Сергеев и Блинова»",,2021-07-06,4793769494,8 (826) 546-62-81
2028,2,ОАО «Александрова Соколов»,,2023-01-29,8548907985,8 (008) 238-9349
2029,2,НПО «Миронов Носкова»,,2021-04-01,4440441966,8 (747) 704-43-61
2030,2,ОАО «Селезнев-Голубев»,,2023-03-12,5724397656,8 543 314 8569
2031,2,РАО «Соловьев»,,2024-02-02,5738212601,+7 (899) 988-3076
2032,2,РАО «Карпов-Казаков»,,2022-06-30,2322465822,8 719 352 38 62
2033,2,Якобс Дау Эгбертс Рус (Jacobs Douwe Egberts),,2022-12-22,0773864657,+7 (408) 235-6265
2034,2,"ОАО «Носова, Симонова и Пестов»",,2020-05-20,8409428230,+7 (868) 687-6838
2035,2,ОАО «Комаров Игнатов»,,2023-07-18,3589558283,+7 373 550 8509
2036,2,ООО «Крылов»,,2022-08-17,5154599168,+7 (750) 662-8540
2037,2,Р-Фарм,,2020-02-28,0141522419,+7 142 739 69 31
2038,2,ГМК Сплав,,2021-03-18,3465063506,8 957 700 0679
2039,2,"НПО «Шарова, Шубин и Суворов»",,2022-03-31,1779985843,8 (017) 517-32-46
2040,2,ИП «Петухова-Копылов»,,2022-05-02,0543193980,8 (504) 893-97-51
2041,2,Журавлев Лтд,,2020-12-29,2920442998,8 655 749 3494
2042,2,НПО «Назарова»,,2024-08-28,0207097422,8 (147) 174-62-35
2043,2,"АО «Носова, Ситников и Моисеева»",,2024-01-01,6831344058,+7 815 321 6942
2044,2,"ООО «Миронова, Карпов и Лобанова»",,2023-02-02,1735349865,+79234643854
2045,2,ОАО «Лазарева-Романова»,,2020-03-26,6263226986,8 (835) 454-90-05
2046,2,"РАО «Буров, Горшков и Коновалова»",,2023-04-13,1163842196,+70114850997
2047,2,ПК Борец,,2023-09-11,6716399789,+7 (345) 028-6289
2048,2,Энел Россия,,2024-04-07,9151301285,81616095457
2049,2,РАО «Зайцева»,,2022-10-12,2098873690,80518488897
2050,2,ОАО «Князева»,,2023-04-05,6730898067,8 309 186 6034
2051,2,АО «Ефремова Сергеева»,,2023-02-03,5789745439,+71664284720
2052,2,Мельникова и партнеры,,2021-03-16,1477649323,8 188 315 5586
2053,2,ООО «Аксенова Васильев»,,2024-07-07,5125310085,85145140532
2054,2,Кудряшов Лтд,,2024-10-02,1766803366,8 (741) 927-99-33
2055,2,РАО «Исаева»,,2021-09-26,1286597000,+7 448 619 9870
2056,2,Тимофеев Инк,,2020-11-23,9131544233,8 (894) 307-1026
2057,2,ООО «Терентьев»,,2020-07-16,2901457999,8 145 056 9115
2058,2,ООО «Карпова-Капустин»,,2022-03-04,5105068774,84141609396
2059,2,АО «Моисеев»,,2023-07-31,3053807481,8 (609) 332-26-52
2060,2,Тихонова Групп,,2022-06-15,7665300046,+73592576801
2061,2,ИП «Семенова Исаков»,,2021-08-26,1130328010,8 254 652 3057
2062,2,ЗАО «Кулакова»,,2024-09-23,0498329876,+71834546109
2063,2,"ЗАО «Мишина, Лихачев и Емельянов»",,2023-07-07,2415253877,+7 (688) 627-10-80
2064,2,ООО «Доронина Кононов»,,2023-04-16,6872425620,+7 (236) 404-6305
2065,2,Морозов Инк,,2021-01-22,0476429958,+7 (622) 641-5375
2066,2,РАО «Наумова-Зиновьев»,,2022-11-29,0120172347,+7 (931) 582-46-15
2067,2,Нефтиса,,2023-05-13,2212050310,8 (994) 763-4770
2068,2,ОАО «Горбунов Полякова»,,2022-08-18,6994349704,+7 (846) 651-14-28
2069,2,ИП «Пономарева»,,2022-05-11,7378752754,8 (015) 919-98-14
2070,2,НПО «Фомичев-Тетерин»,,2023-11-21,0232499446,8 (014) 648-8245
2071,2,"РАО «Кулагина, Лыткин и Мартынова»",,2022-05-02,9295529668,8 337 403 96 86
2072,2,ИП «Николаева»,,2024-10-04,6577526620,+7 (696) 499-11-27
2073,2,"ОАО «Гуляев, Сергеева и Марков»",,2023-07-30,7741878681,+7 (874) 187-54-05
2074,2,ООО «Никонова Журавлев»,,2020-05-15,5535839450,+7 (027) 607-0741
2075,2,Власов Лтд,,2020-01-20,1216464705,8 (442) 312-8540
2076,2,"АО «Осипов, Дроздов и Самойлова»",,2024-05-21,9292341516,+7 (629) 174-9729
2077,2,ПТК,,2023-01-23,5816739885,8 963 650 13 28
2078,2,Харитонова Инк,,2021-10-30,2009041848,8 (060) 319-72-41
2079,2,ИП «Дорофеева»,,2022-06-30,8085178482,8 396 007 38 20
2080,2,РАО «Тетерин-Иванова»,,2024-10-15,0648914220,8 543 064 3950
2081,2,АО «Моисеева»,,2020-04-01,2168963076,81676404430
2082,2,ООО «Герасимов»,,2022-04-02,5856904750,+7 (809) 137-33-13
2083,2,ООО «Крылова Смирнова»,,2021-11-13,6192254159,8 694 421 52 57
2084,2,ОАО «Рябова»,,2024-03-13,8958384390,8 (890) 115-18-80
2085,2,Носкова и партнеры,,2022-12-29,8530375024,8 (636) 123-0494
2086,2,ЗАО «Комаров-Александров»,,2021-06-14,6682240236,8 (945) 659-70-13
2087,2,Шаров Инкорпорэйтед,,2023-01-23,6730158993,+7 135 866 62 96
2088,2,ОАО «Хохлов»,,2024-08-16,6170010720,+7 (299) 770-4831
2089,2,НОВАТЭК,,2021-01-28,8836869895,87141283004
2090,2,ИП «Афанасьев»,,2023-07-28,1767187039,+7 217 595 4596
2091,2,Фармимэкс,,2023-08-11,1249059893,+75530940709
2092,2,ООО «Сазонов Мишина»,,2020-10-16,7660577238,8 100 662 2616
2093,2,МТС-банк,,2021-12-08,4117159713,+7 628 629 89 14
2094,2,АО «Тимофеева Кузьмина»,,2023-07-21,3899234698,+7 676 997 53 37
2095,2,НПО «Виноградов Назарова»,,2020-10-02,8705315702,8 (144) 608-72-77
2096,2,Ларионов и партнеры,,2021-08-13,6754084243,+7 685 285 59 82
2097,2,"ООО «Фадеев, Зимина и Никонова»",,2022-06-05,4070506510,8 546 490 8758
2098,2,ГК Российские коммунальные системы,,2021-06-18,5526424241,+7 166 570 2798
2099,2,"ИП «Козлов, Михеев и Соколова»",,2024-07-24,7590736442,+7 451 347 1711
2100,2,ЗАО «Виноградов-Комиссаров»,,2023-05-15,6255091527,8 777 814 5088
2101,2,"ЗАО «Белякова, Калашникова и Артемьев»",,2023-11-26,7138767570,+7 (144) 448-81-75
2102,2,Зуева и партнеры,,2022-05-25,2450296062,+73549208262
2103,2,ОАО «Фролова Виноградова»,,2021-09-14,6772415811,+7 154 921 7570
2104,2,АО «Щербаков Иванова»,,2020-01-15,3668561440,8 (227) 464-52-36
2105,2,СБСВ-Ключавто,,2022-11-10,3147149220,8 637 108 2729
2106,2,ОАО «Федосеева-Волкова»,,2023-10-30,6654948242,+7 (478) 470-5062
2107,2,НПО «Дорофеева Зуев»,,2021-08-03,0814638963,+7 (057) 887-2880
2108,2,ФК Пульс,,2022-01-20,4849765159,8 343 377 1868
2109,2,Галкина и партнеры,,2023-02-26,8247441436,8 (376) 666-90-60
2110,2,ОАО «Громова»,,2021-09-30,6563125851,+7 (224) 648-0923
2111,2,ООО «Степанова»,,2023-06-27,8320730152,8 (328) 776-35-03
2112,2,Степанов Инк,,2021-08-28,2882897920,+7 374 710 9221
2113,2,Пермэнергосбыт,,2024-04-23,1387305230,+7 (499) 565-5865
2114,2,АО «Кузнецова»,,2020-01-09,1662665898,+73172924132
2115,2,Пестова и партнеры,,2020-12-18,6786951675,+7 780 374 9101
2116,2,Дмитриев Инк,,2023-01-25,2540172270,+7 (321) 449-1192
2117,2,ИП «Шашков Власова»,,2024-08-19,2689412039,+7 (321) 792-11-17
2118,2,"ИП «Терентьева, Титова и Тарасова»",,2020-06-30,2885263993,8 082 069 09 40
2119,2,Давыдова Групп,,2022-01-17,4429608080,80604685613
2120,2,ОАО «Устинов Максимова»,,2024-08-23,5119985636,+78945488181
2121,2,"РАО «Пахомов, Бобылева и Филатов»",,2024-09-08,3174524914,88516806168
2122,2,Бристоль,,2024-06-08,0814946686,8 932 522 0722
2123,2,"РАО «Поляков, Данилова и Козлова»",,2022-07-08,1939955039,+7 213 541 95 77
2124,2,Николаева Инк,,2020-03-29,0752742753,8 619 657 5659
2125,2,ЗАО «Сергеев Ситникова»,,2022-11-16,6839234297,8 859 455 2344
2126,2,"РАО «Комиссарова, Данилова и Бобылев»",,2024-10-01,8103950168,8 (275) 452-4575
2127,2,Первый канал,,2021-09-12,3648344423,+76164367359
2128,2,"ООО «Меркушев, Носова и Цветкова»",,2021-04-26,7762930935,+78771587175
2129,2,Фадеева Инкорпорэйтед,,2022-01-20,2541563653,+7 (781) 555-73-04
2130,2,"РАО «Фомина, Галкин и Павлов»",,2024-05-23,2885294582,8 (753) 410-90-01
2131,2,Красильникова Лимитед,,2022-06-08,5245090716,8 (921) 068-64-56
2132,2,"РАО «Попов, Васильев и Быкова»",,2021-10-04,2023386033,84970758971
2133,2,Попов Инкорпорэйтед,,2024-06-13,3339885425,+7 (213) 845-7097
2134,2,ОАО «Евдокимов Денисова»,,2023-09-10,8021932672,8 881 296 0576
2135,2,РАО «Крюкова Агафонова»,,2023-10-04,2236315799,+7 (624) 313-7058
2136,2,РАО «Мартынов-Медведев»,,2024-05-23,6499896276,8 (974) 550-4748
2137,2,Леруа Мерлен Восток (Leroi Merlin),,2023-04-21,6714593325,8 379 372 2385
2138,2,Григорьева и партнеры,,2024-10-04,0163721231,8 (264) 898-63-91
2139,2,Фаберлик,,2024-06-30,8782768094,83821290391
2140,2,ИП «Петров Шашкова»,,2022-04-20,0131032528,+7 (259) 799-96-34
2141,2,Козлова Инкорпорэйтед,,2022-10-13,4916641514,84125789617
2142,2,Группа Эссен,,2023-04-13,6652856758,81264935944
2143,2,Райффайзенбанк (Raiffeisen),,2021-06-07,3615277838,8 445 393 2541
2144,2,ООО «Зыков Гусев»,,2021-08-14,5071434050,8 865 561 0519
2145,2,АНГК,,2023-12-21,6030124445,8 372 025 67 93
2146,2,ИП «Вишнякова-Соболева»,,2020-02-15,2614241241,+7 (502) 628-37-73
2147,2,ООО «Устинова-Якушев»,,2020-09-20,8267147898,+7 698 913 91 74
2148,2,ЗАО «Комаров-Шаров»,,2020-04-27,8050819495,8 (634) 507-50-11
2149,2,ООО «Ларионова»,,2021-08-07,9233599143,+7 (180) 185-93-22
2150,2,ФСК Лидер,,2024-07-08,3407658825,+7 207 192 1399
2151,2,ЗАО «Елисеева-Михайлов»,,2022-02-24,9265783152,+7 178 107 9298
2152,2,Пестова Групп,,2021-08-19,4093031983,8 (740) 999-9664
2153,2,ИП «Калашников»,,2020-06-06,8160684152,8 604 668 0062
2154,2,ООО «Нестеров»,,2024-08-22,7789812463,+78529189229
2155,2,"ЗАО «Доронин, Казаков и Александрова»",,2024-09-07,0695903592,+7 (383) 703-31-66
2156,2,Третьякова Инкорпорэйтед,,2024-02-02,1914511296,89356152289
2157,2,"ООО «Овчинников, Осипова и Русаков»",,2023-12-24,7271608469,+72263578062
2158,2,Сименс (Siemens),,2023-07-28,9179880699,8 267 929 04 18
2159,2,Соболева и партнеры,,2021-10-20,7546794526,8 963 019 9509
2160,2,НПО «Исаев-Лихачев»,,2021-02-27,0861892501,+7 463 401 4525
2161,2,Матвеев Инкорпорэйтед,,2022-01-07,6146465388,80663684151
2162,2,ОАО «Гущина Капустина»,,2022-04-12,6880633373,+7 (553) 054-35-41
2163,2,ЗАО «Лаврентьева-Исаев»,,2020-06-04,3648706585,+76680412475
2164,2,АО «Кабанова»,,2021-09-13,2999771278,8 (150) 745-76-69
2165,2,Костин Инк,,2023-09-01,9055029654,8 256 799 5348
2166,2,ИП «Блохина-Быкова»,,2020-11-11,3068875981,8 325 029 73 29
2167,2,Зыкова Групп,,2023-10-17,4235915684,8 (847) 626-0250
2168,2,ООО «Суханова-Богданова»,,2020-11-28,7022068703,8 (850) 105-37-20
2169,2,АО «Блинова»,,2021-02-07,6133298041,+70827899513
2170,2,ОАО «Константинов»,,2021-04-01,5416077531,+7 396 862 6038
2171,2,"ООО «Фомин, Селиверстова и Куликов»",,2024-01-02,1207853247,8 949 302 2867
2172,2,КМР и СНГ (KIA),,2024-11-05,5198503900,8 (366) 075-2684
2173,2,ТЭК Мосэнерго,,2022-08-02,5614471836,8 (310) 966-96-73
2174,2,Игнатьева Групп,,2022-02-22,2575894438,86303337974
2175,2,Потапов Групп,,2022-06-23,3950279282,+7 205 148 71 28
2176,2,ТК Шлюмберже (Schlumberger),,2023-09-07,3754136930,+76669380504
2177,2,РАО «Фомичев-Турова»,,2023-09-29,1994660420,+7 (998) 920-94-53
2178,2,АО «Лазарев»,,2024-01-04,3823679030,8 (005) 641-46-51
2179,2,Квадра,,2022-03-26,6230597181,+7 (505) 968-9734
2180,2,"ОАО «Медведева, Субботина и Баранов»",,2023-03-25,2099140992,+7 065 452 9372
2181,2,ТМК Чермет,,2020-08-29,2176241028,88918486665
2182,2,"ОАО «Сазонов, Панова и Смирнова»",,2022-05-19,2464957837,86190604187
2183,2,"РАО «Копылова, Вишняков и Никитина»",,2020-01-10,8814025111,8 (494) 166-4399
2184,2,АО «Кулакова-Горшков»,,2022-05-25,5754708362,83629689039
2185,2,Куйбышевазот,,2023-01-06,5432455484,8 054 233 5874
2186,2,"ООО «Чернов, Щукина и Журавлев»",,2022-05-10,8705557853,8 (202) 368-36-01
2187,2,ВкусВилл,,2023-08-25,7392131290,+7 961 826 2749
2188,2,Михеев Инкорпорэйтед,,2020-09-02,5056809353,+7 377 925 8383
2189,2,АО «Цветкова-Смирнова»,,2020-02-03,4529039119,8 (941) 532-02-35
2190,2,"ИП «Уварова, Кудрявцева и Лаврентьев»",,2020-03-11,5344749573,+7 (136) 612-5882
2191,2,ОАО «Мельников»,,2024-03-25,2235659469,8 (372) 717-5897
2192,2,ЗАО «Субботин Андреева»,,2020-07-17,1083030953,8 (347) 924-71-54
2193,2,"АО «Шестаков, Зайцева и Бобылев»",,2024-07-02,1026475530,8 (914) 215-36-08
2194,2,Белуга Групп,,2023-03-09,8506012559,+7 (610) 522-5140
2195,2,ООО «Пономарева Силин»,,2021-02-01,2639456351,+7 (897) 083-04-10
2196,2,Протек,,2020-08-17,0941240935,+7 016 920 5761
2197,2,СУЭК,,2020-05-18,6424947460,87749722762
2198,2,ГК Агро-Белогорье,,2023-01-12,1482859742,+7 328 099 13 80
2199,2,"ООО «Воробьева, Ефимов и Комарова»",,2021-02-20,8467408787,8 (877) 347-9872
2200,2,ООО «Кузьмин»,,2020-06-21,3167493704,86541874675
2201,2,ООО «Моисеева Харитонов»,,2020-05-18,6018809065,8 658 282 4953
2202,2,"ОАО «Мельникова, Щербаков и Орлов»",,2023-07-17,2821580926,8 (909) 090-9894
2203,2,Ягуар ленд ровер,,2024-03-25,5827400300,8 (397) 160-32-55
2204,2,НПО «Титова»,,2023-01-09,5993657430,8 (910) 623-6800
2205,2,Копылова и партнеры,,2023-01-21,1108893062,8 367 267 5076
2206,2,АО «Субботин»,,2022-05-11,3194931844,8 (493) 775-2386
2207,2,Группа Волга-Днепр,,2020-12-11,5215295145,8 829 882 16 26
2208,2,ЗАО «Фролова»,,2023-09-01,4647312357,+7 367 637 1300
2209,2,Поляков Инк,,2022-11-10,4519822970,+71766303150
2210,2,Волков Лимитед,,2021-11-25,9106800116,+7 508 935 97 49
2211,2,ФК Гранд Капитал,,2020-01-17,4049311759,+73841946202
2212,2,ЗАО «Зуева Карпова»,,2020-09-22,1238415532,8 674 918 9927
2213,2,"ЗАО «Макарова, Шестаков и Русакова»",,2021-12-30,0905295819,+7 (621) 855-9625
2214,2,Водоканал Санкт-Петербурга,,2023-01-30,0573122707,+7 048 656 7569
2215,2,АО «Полякова»,,2022-06-08,0310955635,8 (445) 651-8665
2216,2,ОАО «Уваров Комиссарова»,,2021-03-15,4568766012,+7 (802) 411-28-27
2217,2,ЗАО «Громов-Горшкова»,,2021-04-27,7594331207,+7 (832) 118-70-71
2218,2,"НПО «Савин, Носков и Прохорова»",,2022-11-17,1295933763,8 (668) 255-4492
2219,2,ЗАО «Беляева»,,2022-07-26,5635041256,+7 (384) 880-3390
2220,2,ЗАО «Веселова-Макарова»,,2020-08-24,1464232959,+7 252 544 54 47
2221,2,Зимин и партнеры,,2020-12-27,3132396668,+7 114 352 2367
2222,2,Банк ФК Открытие,,2021-08-31,0943001957,+7 066 753 8881
2223,2,ИП «Крюкова-Дьячков»,,2021-05-08,0734189582,8 261 156 07 91
2224,2,САП СНГ (SAP),,2024-10-29,1609937835,+7 (803) 128-97-81
2225,2,РАО «Шилова Матвеева»,,2024-02-19,4445232814,8 941 317 63 54
2226,2,РАО «Шубина-Власов»,,2022-11-02,7930996433,+7 895 994 90 59
2227,2,АО «Мясников Лебедев»,,2023-06-25,1471786884,8 788 077 3018
2228,2,Дьячкова и партнеры,,2022-12-14,8463986307,8 (496) 932-3656
2229,2,Попова и партнеры,,2023-02-12,8975645028,+7 335 235 4779
2230,2,"РАО «Сысоева, Орлова и Белякова»",,2021-05-25,5576989582,85446139259
2231,2,Р-Фарм,,2023-11-25,1344569742,8 770 930 3219
2232,2,"ИП «Егорова, Муравьев и Крюков»",,2024-04-20,9064642786,8 (648) 382-89-54
2233,2,"ЗАО «Сорокина, Лазарев и Рябов»",,2024-08-06,0544424929,+7 (200) 217-5210
2234,2,ОАО «Зыков-Боброва»,,2024-07-06,3302071966,82028934136
2235,2,ООО «Кошелев Ширяева»,,2023-10-30,5149975427,+7 (635) 164-7828
2236,2,ООО «Лебедев-Белова»,,2023-11-09,7446580986,8 (326) 274-4215
2237,2,Журавлева Инкорпорэйтед,,2021-12-25,3497160380,8 (517) 991-31-11
2238,2,Мазда Мотор Рус (Mazda),,2024-08-22,1696222260,+7 239 610 41 26
2239,2,РАО «Дементьева-Романов»,,2023-11-18,0820411720,8 080 167 1638
2240,2,ОАО «Ковалев Бурова»,,2024-08-10,8311887615,8 (047) 683-1980
2241,2,Потапов Групп,,2022-11-13,7605138342,8 412 244 3699
2242,2,"ИП «Соловьев, Козлова и Елисеева»",,2021-01-12,0471471875,+7 (968) 021-88-50
2243,2,НПО «Агафонова-Лыткин»,,2023-06-19,4344046120,8 (496) 648-10-75
2244,2,ОАО «Суханов-Орлова»,,2020-01-03,1914584992,8 (084) 321-63-67
2245,2,"ОАО «Воробьева, Лыткина и Лаврентьева»",,2022-07-05,7687049108,+7 (783) 989-46-42
2246,2,"АО «Корнилова, Ковалева и Григорьев»",,2022-09-13,1336824759,8 (001) 317-8849
2247,2,АО «Фролов»,,2024-10-15,5551008196,+7 (701) 046-1008
2248,2,ОАО «Суханова-Фадеев»,,2024-11-24,9069414984,+7 (204) 722-16-24
2249,2,"НПО «Логинова, Тихонов и Бирюкова»",,2024-10-12,4599544404,+7 (606) 473-5929
2250,2,ИП «Кабанов Ильин»,,2024-03-10,7537887372,+70988632511
2251,2,"РАО «Гуляев, Соловьева и Сазонов»",,2021-11-03,0668976584,8 (665) 847-5057
2252,2,НПО Алмаз,,2024-11-18,4893183390,8 (594) 492-18-91
2253,2,РАО «Кулаков Титова»,,2020-07-22,2056552409,+7 (468) 594-88-13
2254,2,ОАО «Виноградов»,,2024-05-19,8767178710,8 189 700 60 24
2255,2,ТМК Чермет,,2020-03-03,8666588421,+7 (705) 237-25-39
2256,2,РАО «Родионов»,,2020-12-12,6880752042,+7 (526) 244-2699
2257,2,ИП «Терентьев-Зайцев»,,2020-06-01,6999496371,+7 (887) 246-91-08
2258,2,Иркутская нефтяная компания,,2021-01-12,8375809482,+7 (621) 888-0960
2259,2,РАО «Филиппова Панов»,,2021-03-01,1697550658,8 989 464 00 57
2260,2,РАО «Копылов»,,2023-11-05,1891286267,+7 803 690 3738
2261,2,ИП «Пономарева Лебедева»,,2021-03-18,8836900746,8 (466) 336-2446
2262,2,"РАО «Назарова, Суханова и Лукин»",,2023-05-27,6982096801,+7 742 733 01 81
2263,2,АО «Щербаков-Молчанов»,,2022-04-02,8271117945,8 678 718 48 14
2264,2,"НПО «Белоусов, Самсонов и Михеев»",,2021-09-13,2240167261,8 (554) 762-2764
2265,2,РАО «Логинов Исаков»,,2022-04-24,2632269539,+7 (827) 265-9949
2266,2,Турова Инкорпорэйтед,,2022-05-05,3539088089,8 (011) 959-4918
2267,2,АО «Михайлова-Фролова»,,2024-10-26,2493929954,+73758531930
2268,2,ООО «Галкина-Дьячкова»,,2021-07-30,1466980879,+7 (788) 931-22-11
2269,2,ЗАО «Гришин»,,2021-08-08,0343486080,8 (839) 062-23-74
2270,2,"ЗАО «Петухов, Якушев и Хохлова»",,2022-03-20,5637295591,8 (640) 203-0475
2271,2,АО «Бирюков-Туров»,,2021-03-01,4873480764,+7 (395) 136-74-72
2272,2,Гурьев Лимитед,,2022-09-27,7440587960,+7 552 919 1824
